1032,1.0,2025-01-19 12:07:44.7191057,0001-01-01 00:00:00.0000000,,,.00,.00,0,0,0,38,0
1033,1.0,2025-01-19 14:50:58.2346417,0001-01-01 00:00:00.0000000,,,.00,.00,0,0,0,39,0
1034,1.0,2025-01-21 10:45:04.0912953,0001-01-01 00:00:00.0000000,,,.00,.00,0,0,0,40,0
1035,1.0,2025-01-21 12:30:26.6813878,0001-01-01 00:00:00.0000000,,,.00,.00,0,0,0,41,0
1036,1.0,2025-01-21 13:50:09.1496832,0001-01-01 00:00:00.0000000,,,.00,.00,0,0,0,42,0
1037,1.0,2025-01-22 14:10:41.2062256,0001-01-01 00:00:00.0000000,,,.00,.00,0,0,0,43,0
1038,1.0,2025-01-22 14:50:46.9984541,0001-01-01 00:00:00.0000000,,,.00,.00,0,0,0,44,0
1039,1.0,2025-01-27 08:05:08.0253852,0001-01-01 00:00:00.0000000,,,.00,.00,0,0,0,45,0
1040,1.0,2025-02-10 11:38:07.8709068,0001-01-01 00:00:00.0000000,,,.00,.00,0,0,0,46,0
1041,1.0,2025-02-24 10:15:20.3265998,0001-01-01 00:00:00.0000000,,,.00,.00,0,0,0,47,0
1042,1.0,2025-03-03 11:22:31.8597410,0001-01-01 00:00:00.0000000,,,.00,.00,0,0,0,48,0
1043,1.0,2025-03-03 11:23:12.4326085,0001-01-01 00:00:00.0000000,,,.00,.00,0,0,0,49,0
1044,1.0,2025-03-06 09:21:11.2457627,0001-01-01 00:00:00.0000000,,,.00,.00,0,0,0,50,0
1045,1.0,2025-03-06 09:22:54.1664493,0001-01-01 00:00:00.0000000,,,.00,.00,0,0,0,51,0
1046,1.0,2025-03-06 09:32:11.1328297,0001-01-01 00:00:00.0000000,,,.00,.00,0,0,0,52,0
1047,1.0,2025-03-06 09:33:17.9276230,0001-01-01 00:00:00.0000000,,,.00,.00,0,0,0,53,0
1048,1.0,2025-03-06 09:37:56.7252858,0001-01-01 00:00:00.0000000,,,.00,.00,0,0,0,54,0
1049,1.0,2025-03-06 09:42:58.3626577,0001-01-01 00:00:00.0000000,,,.00,.00,0,0,0,55,0
1050,1.0,2025-03-06 11:40:20.6090473,0001-01-01 00:00:00.0000000,,,.00,.00,0,0,0,56,0
1051,1.0,2025-03-06 12:33:54.7962017,0001-01-01 00:00:00.0000000,,,.00,.00,0,0,0,57,0
1052,1.0,2025-03-07 07:47:25.2432377,0001-01-01 00:00:00.0000000,,,3.83,.00,2,0,0,58,0
1053,1.0,2025-03-09 07:26:59.8138556,0001-01-01 00:00:00.0000000,,,.00,.00,0,0,0,59,0
1054,1.0,2025-03-09 07:28:37.1719862,0001-01-01 00:00:00.0000000,,,.00,.00,0,0,0,60,0
1055,1.0,2025-03-09 07:29:12.2988507,0001-01-01 00:00:00.0000000,,,.00,.00,0,0,0,61,0
1056,1.0,2025-03-09 07:29:38.4709609,0001-01-01 00:00:00.0000000,,,.00,.00,0,0,0,62,0
1057,1.0,2025-03-09 08:33:57.0661054,0001-01-01 00:00:00.0000000,,,.00,.00,0,0,0,63,0
1059,1.0,2025-03-10 09:45:15.2105186,0001-01-01 00:00:00.0000000,,,.00,.00,0,0,0,65,0
1060,1.0,2025-03-10 09:45:59.2668685,0001-01-01 00:00:00.0000000,,,.00,.00,0,0,0,66,0
1061,1.0,2025-03-10 11:53:17.9485940,0001-01-01 00:00:00.0000000,,,.00,.00,0,0,0,67,0
1062,1.0,2025-03-10 12:40:23.3648511,0001-01-01 00:00:00.0000000,,,.00,.00,0,0,0,68,0
1063,1.0,2025-03-11 07:38:43.4809714,0001-01-01 00:00:00.0000000,,,.00,.00,0,0,0,69,0
1064,1.0,2025-03-11 07:44:28.2412897,0001-01-01 00:00:00.0000000,,,.00,.00,0,0,0,70,0
1065,1.0,2025-03-11 08:18:38.5831665,0001-01-01 00:00:00.0000000,,,3.00,.00,1,0,0,71,0
1066,1.0,2025-03-12 11:31:38.7222555,0001-01-01 00:00:00.0000000,,,.00,.00,0,0,0,72,0
1067,1.0,2025-03-13 07:45:19.0219867,0001-01-01 00:00:00.0000000,,,.00,.00,0,0,0,73,0
1068,1.0,2025-03-13 07:55:10.6115166,0001-01-01 00:00:00.0000000,,,.00,.00,0,0,0,74,0
1069,1.0,2025-03-13 07:55:32.0364485,0001-01-01 00:00:00.0000000,,,.00,.00,0,0,0,75,0
1070,1.0,2025-03-13 07:59:54.0067023,0001-01-01 00:00:00.0000000,,,.00,.00,0,0,0,76,0
1071,1.0,2025-03-13 08:00:12.7327596,0001-01-01 00:00:00.0000000,,,.00,.00,0,0,0,77,0
1072,1.0,2025-03-13 08:00:29.2039444,0001-01-01 00:00:00.0000000,,,.00,.00,0,0,0,78,0
1073,1.0,2025-03-13 08:00:44.5721176,0001-01-01 00:00:00.0000000,,,.00,.00,0,0,0,79,0
1074,1.0,2025-03-13 12:34:20.0985402,0001-01-01 00:00:00.0000000,,,.00,.00,0,0,0,80,0
1075,1.0,2025-04-03 15:49:35.6033033,0001-01-01 00:00:00.0000000,,,.00,.00,0,0,0,81,0
