2161,1037,1624,2025-03-24 10:04:02.9066771,4,3096,0
2162,1035,1624,2025-03-24 10:05:24.0336768,11,3099,0
2163,1037,1625,2025-03-24 10:09:11.8646757,1,3098,0
2164,1037,1626,2025-03-24 12:15:41.6230050,4,3103,0
2165,1035,1626,2025-03-24 12:29:42.6657291,11,3104,0
2166,1037,1626,2025-03-25 08:17:49.8737767,1,3105,0
2167,1056,1626,2025-03-25 08:19:36.6658910,1,3106,0
2168,1056,1596,2025-03-25 08:55:31.9981493,8,2982,0
2169,1037,1596,2025-03-25 08:58:39.3478167,4,3107,0
2170,1023,1627,2025-03-25 09:15:41.6294537,4,3110,0
2171,1035,1627,2025-03-25 09:17:32.7649810,11,3111,0
2172,1023,1629,2025-03-25 09:38:07.4760354,1,3116,0
2173,1037,1630,2025-03-25 10:34:11.9773866,4,3118,0
2174,1035,1630,2025-03-25 10:48:31.8119717,11,3119,0
2175,1037,1630,2025-03-25 10:55:31.8286288,1,3120,0
2176,1056,1630,2025-03-25 10:56:23.6757258,8,3123,0
2177,1037,1630,2025-03-25 11:03:17.0869194,4,3124,0
2178,1035,1630,2025-03-25 11:04:16.3088986,11,3125,0
2179,1037,1630,2025-03-25 11:07:56.7124272,1,3126,0
2180,1056,1630,2025-03-25 11:08:56.2175946,2,3127,0
2181,1037,1631,2025-03-25 11:35:18.5410903,4,3122,0
2182,1037,1632,2025-03-25 11:38:34.0434483,4,3130,0
2183,1035,1632,2025-03-25 11:39:08.5748040,11,3131,0
2184,1037,1632,2025-03-25 11:39:46.0157316,2,3132,0
2185,1037,1627,2025-03-25 11:49:44.5150953,2,3112,0
2186,1037,1633,2025-03-25 11:53:02.7666894,2,3134,0
2187,1037,1634,2025-03-25 11:57:26.4643749,2,3136,0
2188,1037,1635,2025-03-25 12:07:27.3592252,2,3138,0
2189,1037,1636,2025-03-25 12:19:09.1269201,4,3140,0
2190,1035,1636,2025-03-25 12:20:00.4332295,11,3141,0
2191,1037,1636,2025-03-25 12:31:10.5080957,1,3142,0
2192,1056,1636,2025-03-25 12:36:10.4016013,1,3143,0
2193,1037,1637,2025-03-25 13:08:40.1826031,4,3145,0
2194,1035,1637,2025-03-25 13:10:49.5809702,11,3146,0
2195,1037,1637,2025-03-25 13:12:05.5899973,1,3147,0
2196,1035,1637,2025-03-25 13:13:26.5691114,11,3148,0
2197,1037,1637,2025-03-25 13:16:20.7627009,4,3149,0
2198,1035,1637,2025-03-25 13:17:37.4626078,11,3150,0
2199,1037,1637,2025-03-25 13:24:24.9945403,1,3151,0
2200,1037,1638,2025-03-25 13:29:48.1386870,1,3153,0
2201,1035,1638,2025-03-25 13:30:19.1448939,11,3154,0
2202,1037,1638,2025-03-25 13:35:59.1465171,4,3155,0
2203,1035,1638,2025-03-25 13:36:47.4536879,11,3156,0
2204,1037,1638,2025-03-25 13:38:03.4203911,2,3157,0
2205,1037,1639,2025-03-25 13:42:45.1446583,4,3159,0
2206,1035,1639,2025-03-25 13:43:33.5392009,11,3160,0
2207,1037,1639,2025-03-25 13:43:56.7186629,1,3161,0
2208,1035,1639,2025-03-25 13:44:35.0344997,11,3162,0
2209,1037,1639,2025-03-25 13:45:24.4509799,4,3163,0
2210,1035,1639,2025-03-25 13:45:46.3522816,11,3164,0
2211,1037,1639,2025-03-25 13:46:55.4480984,1,3165,0
2212,1035,1639,2025-03-25 13:48:00.3799900,11,3166,0
2213,1037,1639,2025-03-25 13:53:08.4062758,1,3167,0
2214,1037,1640,2025-03-25 14:00:11.2687800,4,3169,0
2215,1035,1640,2025-03-25 14:08:12.5519351,11,3170,0
2216,1037,1640,2025-03-25 14:51:21.3877826,1,3171,0
2217,1035,1640,2025-03-25 14:51:55.9881793,11,3172,0
2218,1037,1640,2025-03-25 14:52:41.2579383,2,3173,0
2219,1037,1637,2025-03-25 15:49:34.8763478,4,3151,0
2220,1037,1641,2025-03-25 15:52:25.1661956,4,3176,0
2221,1037,1650,2025-03-26 07:08:10.4463124,4,3195,0
2222,1035,1650,2025-03-26 07:09:33.4319664,11,3196,0
2223,1037,1650,2025-03-26 07:12:06.7806535,1,3197,0
2224,1023,1628,2025-03-26 07:27:02.8510996,2,3114,0
2225,1035,1650,2025-03-26 07:27:30.9689293,11,3198,0
2226,1037,1650,2025-03-26 07:29:10.9208468,2,3199,0
2227,1037,1651,2025-03-26 07:35:58.7758237,4,3201,0
2228,1035,1651,2025-03-26 07:36:40.8733993,11,3202,0
2229,1037,1651,2025-03-26 07:37:30.3386350,1,3203,0
2230,1056,1651,2025-03-26 07:39:18.7764177,8,3204,0
2231,1037,1651,2025-03-26 07:42:17.8985084,2,3205,0
2232,1023,1614,2025-03-26 07:49:15.9956756,2,3065,0
2233,1023,1658,2025-03-26 08:53:13.5810825,2,3219,0
2234,1023,1660,2025-03-26 09:18:06.7869572,1,3223,0
2235,1023,1659,2025-03-26 09:18:51.0951514,4,3221,0
2236,1037,1661,2025-03-26 09:52:13.3787583,4,3226,0
2237,1035,1661,2025-03-26 09:54:52.9606502,11,3227,0
2238,1037,1661,2025-03-26 09:55:33.8967055,4,3228,0
2239,1035,1661,2025-03-26 09:56:34.5938540,11,3229,0
2240,1037,1661,2025-03-26 09:59:04.2814501,4,3230,0
2241,1023,1662,2025-03-26 10:04:47.1580196,4,3233,0
2242,1035,1661,2025-03-26 10:07:21.2644594,11,3231,0
2243,1023,1657,2025-03-26 12:17:14.3392616,1,3217,0
2244,1023,1667,2025-03-26 12:18:16.9842911,1,3245,0
2245,1023,1666,2025-03-26 12:21:30.9785770,4,3243,0
2246,1022,1666,2025-03-26 12:21:58.5508671,11,3246,0
2247,1023,1668,2025-03-26 12:43:41.2321691,1,3249,0
2248,1023,1669,2025-03-26 12:49:59.7964407,4,3251,0
2249,1022,1669,2025-03-26 12:50:39.7765322,11,3254,0
2250,1023,1671,2025-03-26 13:04:12.0737009,1,3257,0
2251,1023,1669,2025-03-26 13:08:06.1383640,4,3255,0
2252,1022,1669,2025-03-26 13:08:57.4858916,11,3258,0
2253,1023,1670,2025-03-26 13:15:17.7158657,1,3253,0
2254,1022,1670,2025-03-26 13:16:10.3022997,11,3260,0
2255,1023,1670,2025-03-26 13:16:39.8896897,4,3261,0
2256,1022,1670,2025-03-26 13:17:12.9477518,11,3262,0
2257,1023,1670,2025-03-26 13:25:40.8807077,4,3263,0
2258,1022,1670,2025-03-26 13:26:26.7383001,11,3264,0
2259,1023,1670,2025-03-26 13:31:11.6366820,4,3265,0
2260,1022,1670,2025-03-26 13:32:09.8999636,11,3266,0
2261,1037,1673,2025-03-27 11:47:52.0854179,1,3271,0
2262,1037,1674,2025-03-27 11:49:50.8172423,4,3273,0
2263,1035,1674,2025-03-27 11:56:13.6261305,11,3274,0
2264,1037,1674,2025-03-27 11:57:28.6404874,1,3275,0
2265,1023,1675,2025-03-27 12:07:11.6982980,1,3277,0
2266,1023,1676,2025-03-27 12:07:41.1560756,4,3279,0
2267,1023,1666,2025-03-27 13:17:39.8521060,4,3247,0
2268,1037,1677,2025-04-02 08:24:08.2560994,1,3283,0
2269,1035,1677,2025-04-02 08:25:52.5938582,11,3284,0
2270,1037,1678,2025-04-02 09:44:48.3431568,4,3287,0
2271,1037,1680,2025-04-02 10:02:40.7433363,4,3292,0
2272,1037,1677,2025-04-02 10:10:19.1163775,4,3285,0
2273,1035,1677,2025-04-02 10:12:40.9879211,11,3294,0
2274,1037,1677,2025-04-02 10:14:49.0973635,1,3295,0
2275,1037,1681,2025-04-02 10:20:08.2979251,1,3297,0
2276,1037,1682,2025-04-02 10:20:38.8404210,4,3299,0
2277,1037,1686,2025-04-02 13:27:32.6617703,4,3308,0
2278,1035,1686,2025-04-02 13:28:28.4648786,11,3309,0
2279,1037,1686,2025-04-02 13:31:19.4628236,4,3310,0
2280,1035,1686,2025-04-02 13:31:50.2341326,11,3311,0
2281,1037,1686,2025-04-02 13:32:24.9255080,4,3312,0
2282,1035,1686,2025-04-02 13:32:58.7906733,11,3313,0
2283,1037,1687,2025-04-02 13:47:07.3631337,4,3316,0
2284,1035,1687,2025-04-02 13:47:35.3399105,11,3317,0
2285,1037,1687,2025-04-02 14:22:44.4388674,1,3318,0
2286,1035,1687,2025-04-02 14:24:02.3738911,11,3323,0
2287,1037,1687,2025-04-02 14:26:51.6878577,4,3324,0
2288,1035,1687,2025-04-02 14:27:34.5601742,11,3325,0
2289,1037,1689,2025-04-02 14:53:05.7463551,4,3322,0
2290,1037,1690,2025-04-02 14:54:31.4137015,4,3329,0
2291,1037,1691,2025-04-03 09:24:00.8040298,1,3332,0
2292,1037,1693,2025-04-03 09:30:15.6461605,1,3336,0
2293,1037,1692,2025-04-03 09:50:57.1316352,2,3334,0
2294,1037,1694,2025-04-03 10:14:13.6418648,4,3338,0
2295,1035,1694,2025-04-03 10:14:54.0304225,11,3339,0
2296,1037,1685,2025-04-03 10:16:00.6669408,4,3306,0
2297,1037,1694,2025-04-03 10:16:50.2600120,1,3340,0
2298,1037,1695,2025-04-03 10:21:05.4880097,4,3343,0
2299,1035,1695,2025-04-03 10:24:34.6657633,11,3344,0
2300,1037,1695,2025-04-03 10:25:12.6152241,2,3345,0
2301,1037,1696,2025-04-03 10:41:12.5327814,1,3347,0
2302,1037,1697,2025-04-03 10:45:43.3753779,1,3349,0
2303,1037,1698,2025-04-03 10:52:56.8115641,2,3351,0
2304,1037,1699,2025-04-03 10:56:31.9015478,4,3353,0
2305,1035,1699,2025-04-03 10:57:57.8390226,11,3354,0
2306,1037,1699,2025-04-03 11:03:17.1854142,1,3355,0
2307,1037,1700,2025-04-03 11:12:06.0589875,4,3357,0
2308,1035,1700,2025-04-03 11:22:57.3357366,11,3358,0
2309,1037,1700,2025-04-03 11:25:28.9065808,4,3359,0
2310,1035,1700,2025-04-03 11:26:02.8572579,11,3360,0
2311,1037,1700,2025-04-03 11:37:48.2547641,2,3361,0
2312,1037,1701,2025-04-03 11:49:04.5886373,1,3363,0
2313,1035,1701,2025-04-03 11:50:17.2849635,11,3364,0
2314,1037,1701,2025-04-03 11:55:33.4727132,4,3365,0
2315,1035,1701,2025-04-03 11:58:05.1532593,11,3366,0
2316,1037,1701,2025-04-03 12:00:24.2209094,2,3367,0
2317,1037,1702,2025-04-03 12:17:27.3360589,4,3369,0
2318,1035,1702,2025-04-03 12:24:22.9830482,11,3370,0
2319,1037,1702,2025-04-03 12:25:15.2666679,1,3371,0
2320,1035,1702,2025-04-03 12:27:48.2818864,11,3372,0
2321,1037,1702,2025-04-03 12:31:02.2211407,4,3373,0
2322,1035,1702,2025-04-03 12:34:38.7139837,11,3374,0
2323,1037,1702,2025-04-03 12:37:03.3475483,1,3375,0
2324,1037,1703,2025-04-03 13:16:07.3382589,4,3377,0
2325,1035,1703,2025-04-03 13:16:49.5596177,11,3378,0
2326,1037,1703,2025-04-03 13:30:57.4174722,2,3379,0
2327,1037,1704,2025-04-03 14:47:25.7965689,4,3381,0
2328,1035,1704,2025-04-03 14:50:01.0547953,11,3382,0
2329,1037,1704,2025-04-03 14:53:03.3212890,1,3383,0
2330,1035,1704,2025-04-03 14:55:59.8715463,11,3384,0
2331,1037,1704,2025-04-03 14:59:26.4697953,4,3385,0
2332,1035,1704,2025-04-03 15:03:47.6498474,11,3386,0
2333,1037,1704,2025-04-03 15:06:08.3188654,1,3387,0
2334,1037,1705,2025-04-03 15:13:12.8833464,1,3389,0
2335,1035,1705,2025-04-03 15:14:09.5400613,11,3390,0
2336,1037,1705,2025-04-03 15:15:14.2708473,4,3391,0
2337,1035,1705,2025-04-03 15:15:50.9191970,11,3392,0
2338,1037,1705,2025-04-03 15:19:40.3756279,2,3393,0
2339,1037,1706,2025-04-03 15:28:16.9479812,4,3395,0
2340,1035,1706,2025-04-03 15:30:20.2990981,11,3396,0
2341,1037,1706,2025-04-03 15:30:53.0029970,1,3397,0
2342,1037,1707,2025-04-03 15:35:37.6654179,2,3399,0
2343,1037,1708,2025-04-03 15:37:51.5506875,4,3401,0
2344,1035,1708,2025-04-03 15:38:26.6154209,11,3402,0
2345,1037,1708,2025-04-03 15:39:25.9812558,4,3403,0
2346,1035,1708,2025-04-03 15:42:11.2917295,11,3404,0
2347,1037,1708,2025-04-03 15:44:22.1892036,2,3405,0
2348,1023,1709,2025-04-06 08:20:35.9242491,1,3407,0
2349,1023,1710,2025-04-06 08:22:15.4699124,4,3409,0
2350,1022,1710,2025-04-06 08:23:06.4946958,11,3410,0
2351,1037,1711,2025-04-06 09:39:58.0758775,4,3413,0
2352,1035,1711,2025-04-06 09:57:24.0612039,11,3414,0
2353,1023,1710,2025-04-06 10:42:23.0998697,1,3411,0
2354,1022,1710,2025-04-06 10:42:42.1116782,11,3418,0
2355,1023,1710,2025-04-06 10:43:38.6739394,4,3419,0
2356,1022,1710,2025-04-06 10:44:21.6244798,11,3420,0
2357,1023,1713,2025-04-06 12:16:49.8283608,1,3423,0
2358,1023,1714,2025-04-06 12:17:28.7405710,4,3425,0
2359,1022,1714,2025-04-06 12:20:03.9640449,11,3426,0
2360,1037,1711,2025-04-06 13:17:24.6322416,1,3415,0
2361,1056,1711,2025-04-06 13:18:35.6655104,8,3428,0
2362,1037,1711,2025-04-06 13:20:26.4471258,4,3429,0
2363,1035,1711,2025-04-06 13:22:56.2155907,11,3430,0
2364,1037,1711,2025-04-06 13:24:25.0235250,1,3431,0
2365,1056,1711,2025-04-06 13:24:44.3371568,1,3432,0
2366,1037,1715,2025-04-06 13:52:00.4572225,4,3434,0
2367,1035,1715,2025-04-06 13:53:05.3853800,11,3435,0
2368,1037,1715,2025-04-06 13:58:05.8167693,1,3436,0
2369,1056,1715,2025-04-06 14:03:55.2357967,8,3437,0
2370,1037,1715,2025-04-06 14:10:36.1451000,1,3438,0
2371,1056,1715,2025-04-06 14:11:07.2101342,2,3439,0
2372,1037,1712,2025-04-06 14:12:59.8805269,4,3417,0
2373,1035,1712,2025-04-06 14:13:35.4831025,11,3440,0
2374,1037,1716,2025-04-06 14:20:16.3930644,2,3443,0
2375,1037,1718,2025-04-06 15:16:05.4963708,4,3447,0
2376,1035,1718,2025-04-06 15:20:04.2579645,11,3448,0
2377,1037,1718,2025-04-06 15:20:28.3111217,1,3449,0
2378,1037,1719,2025-04-06 15:22:25.3883403,4,3451,0
2379,1035,1719,2025-04-06 15:23:37.3484967,11,3452,0
2380,1037,1719,2025-04-06 15:27:21.2921591,2,3453,0
2381,1037,1720,2025-04-07 09:44:16.3181573,4,3455,0
2382,1035,1720,2025-04-07 10:50:22.9828937,11,3456,0
2383,1037,1720,2025-04-07 11:59:56.5162339,1,3457,0
2384,1035,1720,2025-04-07 12:03:53.1471667,11,3458,0
2385,1037,1720,2025-04-07 12:35:34.6888866,4,3459,0
2386,1035,1720,2025-04-07 12:40:42.6309808,11,3460,0
2387,1037,1720,2025-04-07 12:41:15.4132236,2,3461,0
2388,1023,1714,2025-04-08 12:57:02.0865549,1,3427,0
2389,1037,1728,2025-04-08 13:45:01.4298562,4,3478,0
2390,1035,1728,2025-04-08 13:46:39.2742575,11,3479,0
2391,1037,1728,2025-04-08 13:48:52.3646566,1,3480,0
2392,1056,1728,2025-04-08 13:51:12.8226315,8,3481,0
2393,1019,1729,2025-04-08 13:52:52.3678311,4,3484,0
2394,1037,1728,2025-04-08 13:53:02.0028262,4,3482,0
2395,1035,1728,2025-04-08 13:54:04.1423164,11,3486,0
2396,1037,1728,2025-04-08 13:55:40.0912501,1,3487,0
2397,1056,1728,2025-04-08 14:09:24.5202854,2,3488,0
2398,1037,1730,2025-04-08 14:13:53.0704051,1,3490,0
2399,1056,1730,2025-04-08 14:14:30.8028709,8,3491,0
2400,1023,1710,2025-04-08 14:15:59.8287065,2,3421,0
2401,1037,1730,2025-04-08 14:16:00.9497712,4,3492,0
2402,1035,1730,2025-04-08 14:17:00.4142104,11,3493,0
2403,1037,1730,2025-04-08 14:18:04.5272685,2,3494,0
2404,1019,1729,2025-04-08 14:21:15.6366118,11,3485,0
2405,1019,1729,2025-04-08 14:21:50.5952302,2,3499,0
2406,1037,1732,2025-04-08 14:23:20.4582363,1,3498,0
2407,1056,1732,2025-04-08 14:23:39.3825442,8,3500,0
2408,1037,1732,2025-04-08 14:24:04.5032332,4,3501,0
2409,1037,1731,2025-04-08 14:25:05.5071773,4,3496,0
2410,1035,1731,2025-04-08 14:26:14.2247755,11,3503,0
2411,1037,1731,2025-04-08 14:27:15.4552483,1,3504,0
2412,1056,1731,2025-04-08 14:28:54.9108436,1,3505,0
2413,1037,1733,2025-04-08 14:31:32.8189034,4,3507,0
2414,1035,1733,2025-04-08 14:38:08.1738161,11,3508,0
2415,1037,1733,2025-04-08 14:38:45.0504394,1,3509,0
2416,1056,1733,2025-04-08 14:39:39.8082705,8,3510,0
2417,1037,1733,2025-04-08 14:40:09.2269499,2,3511,0
2418,1023,1670,2025-04-09 08:40:42.5061059,2,3267,0
2419,1023,1734,2025-04-09 08:46:13.2098206,4,3513,0
2420,1022,1734,2025-04-09 08:46:32.4710917,11,3514,0
2421,1023,1734,2025-04-09 08:47:01.9946681,2,3515,0
2422,1063,1739,2025-04-09 11:55:11.2942751,1,3525,0
2423,1063,1737,2025-04-09 11:57:02.6681327,4,3521,0
2424,1063,1737,2025-04-09 11:58:22.3025969,2,3526,0
2425,1063,1735,2025-04-09 11:59:18.7329669,1,3517,0
2426,1063,1740,2025-04-09 12:03:29.8668812,4,3529,0
2427,1063,1740,2025-04-09 12:04:31.7390395,1,3530,0
2428,1063,1740,2025-04-09 12:04:40.8899272,2,3531,0
2429,1063,1741,2025-04-09 12:06:22.1066955,4,3533,0
2430,1063,1741,2025-04-09 12:08:28.0161393,1,3534,0
2431,1063,1742,2025-04-09 12:12:15.0471106,2,3536,0
2432,1063,1744,2025-04-09 12:18:35.4129817,1,3540,0
2433,1063,1745,2025-04-09 12:20:39.0696919,2,3542,0
2434,1063,1746,2025-04-09 12:23:58.7472851,4,3544,0
2435,1063,1746,2025-04-09 12:26:39.6903734,1,3545,0
2436,1063,1746,2025-04-09 12:26:45.2867848,2,3546,0
2437,1063,1747,2025-04-09 12:29:53.7127965,1,3548,0
2438,1063,1748,2025-04-09 12:31:23.7632284,2,3550,0
2439,1063,1735,2025-04-09 12:33:45.8113649,2,3527,0
2440,1023,1751,2025-04-09 15:06:29.7922495,1,3556,0
2441,1022,1751,2025-04-09 15:06:59.6023142,11,3561,0
2442,1037,1753,2025-04-09 15:07:45.9016544,4,3560,0
2443,1023,1751,2025-04-09 15:16:40.4399257,1,3562,0
2444,1035,1753,2025-04-09 15:28:59.3414549,11,3563,0
2445,1035,1753,2025-04-09 15:29:18.7164456,11,3564,0
2446,1037,1754,2025-04-09 15:34:06.8350351,4,3567,0
2447,1035,1754,2025-04-09 15:35:11.7755290,11,3568,0
2448,1035,1754,2025-04-09 15:35:19.9775598,11,3569,0
2449,1037,1755,2025-04-09 15:47:55.0635788,4,3572,0
2450,1035,1755,2025-04-09 15:50:50.0839879,11,3573,0
2451,1035,1755,2025-04-09 15:51:03.5111975,11,3574,0
2452,1037,1756,2025-04-09 16:11:50.5048504,4,3577,0
2453,1035,1756,2025-04-09 16:12:21.2869951,11,3578,0
2454,1035,1756,2025-04-09 16:12:25.9355736,11,3579,0
2455,1035,1755,2025-04-09 16:24:11.3513246,11,3575,0
2456,1035,1756,2025-04-09 16:25:11.5406127,11,3580,0
2457,1037,1756,2025-04-09 16:26:28.2264785,4,3582,0
2458,1035,1756,2025-04-09 16:27:50.7724179,11,3583,0
2459,1035,1756,2025-04-09 16:27:53.9446371,11,3584,0
2460,1035,1756,2025-04-09 16:28:47.1039694,11,3585,0
2461,1037,1756,2025-04-09 16:29:35.7973659,2,3586,0
2462,1037,1755,2025-04-09 16:30:56.1926709,4,3581,0
2463,1035,1755,2025-04-09 16:32:10.8484917,11,3587,0
2464,1035,1755,2025-04-09 16:32:12.0271178,11,3588,0
2465,1035,1755,2025-04-09 16:32:46.8331853,11,3589,0
2466,1037,1755,2025-04-09 16:34:12.5555101,4,3590,0
2467,1035,1755,2025-04-09 16:35:18.3138957,11,3591,0
2468,1035,1755,2025-04-09 16:35:28.5505449,11,3592,0
2469,1035,1755,2025-04-09 16:37:39.5293796,11,3593,0
2470,1037,1755,2025-04-09 16:38:27.6925067,1,3594,0
2471,1037,1757,2025-04-09 16:40:48.4194847,4,3596,0
2472,1035,1757,2025-04-09 16:41:41.9479832,11,3597,0
2473,1035,1757,2025-04-09 16:41:43.3729195,11,3598,0
2474,1037,1758,2025-04-09 16:46:27.4162807,4,3600,0
2475,1035,1758,2025-04-09 16:47:09.1551270,11,3601,0
2476,1035,1758,2025-04-09 16:47:11.0320227,11,3602,0
2477,1019,1763,2025-04-09 17:47:06.5177399,4,3612,0
2478,1063,1762,2025-04-09 17:47:53.4113145,4,3610,0
2479,1019,1763,2025-04-09 17:49:16.1374035,11,3613,0
