2366,1622,1035,0,2025-03-23 13:01:14.7338480,,,0
2367,1622,1037,0,2025-03-23 13:01:43.1903148,,,0
2368,0,1086,0,2025-03-24 07:07:37.6955169,3091,,0
2369,0,1035,0,2025-03-24 08:23:21.2014841,3094,,0
2370,1624,1035,0,2025-03-24 09:22:24.9189993,,,0
2371,0,1037,0,2025-03-24 09:25:09.9428177,3098,,0
2372,1624,1035,0,2025-03-24 10:05:24.0370338,,,0
2373,1625,1037,0,2025-03-24 10:09:11.8704268,,,0
2374,0,1035,0,2025-03-24 11:23:47.0697781,3103,,0
2375,1626,1035,0,2025-03-24 12:29:42.6740568,,,0
2376,1626,1037,0,2025-03-25 08:17:49.8987762,,,0
2377,1626,1056,0,2025-03-25 08:19:36.6692672,,,0
2378,0,1035,0,2025-03-25 09:14:55.8600573,3110,,0
2379,1627,1035,0,2025-03-25 09:17:32.7687510,,,0
2380,0,1022,0,2025-03-25 09:23:37.5007274,3114,,0
2381,0,1022,0,2025-03-25 09:37:56.0169531,3116,,0
2382,1629,1023,0,2025-03-25 09:38:07.4796518,,,0
2383,0,1035,0,2025-03-25 10:12:57.8110562,3118,,0
2384,1630,1035,0,2025-03-25 10:48:31.8165458,,,0
2385,0,1037,0,2025-03-25 10:51:08.4905368,3122,,0
2386,1630,1037,0,2025-03-25 10:55:31.8320711,,,0
2387,1630,1035,0,2025-03-25 11:04:16.3121440,,,0
2388,1630,1037,0,2025-03-25 11:07:56.7161340,,,0
2389,0,1035,0,2025-03-25 11:37:34.8924859,3130,,0
2390,1632,1035,0,2025-03-25 11:39:08.5784252,,,0
2391,0,1035,0,2025-03-25 11:52:16.9595548,3134,,0
2392,0,1035,0,2025-03-25 11:55:52.4838648,3136,,0
2393,0,1035,0,2025-03-25 12:00:04.1017180,3138,,0
2394,0,1035,0,2025-03-25 12:17:57.2351983,3140,,0
2395,1636,1035,0,2025-03-25 12:20:00.4398311,,,0
2396,1636,1037,0,2025-03-25 12:31:10.5108366,,,0
2397,1636,1056,0,2025-03-25 12:36:10.4044084,,,0
2398,0,1035,0,2025-03-25 13:06:39.9784704,3145,,0
2399,1637,1035,0,2025-03-25 13:10:49.5843993,,,0
2400,1637,1037,0,2025-03-25 13:12:05.5937928,,,0
2401,1637,1035,0,2025-03-25 13:13:26.5722542,,,0
2402,1637,1035,0,2025-03-25 13:17:37.4659327,,,0
2403,1637,1037,0,2025-03-25 13:24:24.9994317,,,0
2404,0,1035,0,2025-03-25 13:29:20.4500276,3153,,0
2405,1638,1037,0,2025-03-25 13:29:48.1434328,,,0
2406,1638,1035,0,2025-03-25 13:30:19.1508208,,,0
2407,1638,1035,0,2025-03-25 13:36:47.4563147,,,0
2408,0,1035,0,2025-03-25 13:40:45.1136336,3159,,0
2409,1639,1035,0,2025-03-25 13:43:33.5428283,,,0
2410,1639,1037,0,2025-03-25 13:43:56.7229060,,,0
2411,1639,1035,0,2025-03-25 13:44:35.0388429,,,0
2412,1639,1035,0,2025-03-25 13:45:46.3547816,,,0
2413,1639,1037,0,2025-03-25 13:46:55.4518946,,,0
2414,1639,1035,0,2025-03-25 13:48:00.3860897,,,0
2415,1639,1037,0,2025-03-25 13:53:08.4140074,,,0
2416,0,1035,0,2025-03-25 13:59:15.6020056,3169,,0
2417,1640,1035,0,2025-03-25 14:08:12.5567181,,,0
2418,1640,1037,0,2025-03-25 14:51:21.3901762,,,0
2419,1640,1035,0,2025-03-25 14:51:55.9908559,,,0
2420,0,1035,0,2025-03-25 15:51:37.8106504,3176,,0
2421,0,1019,0,2025-03-25 21:54:04.0197023,3179,,0
2422,0,1087,0,2025-03-25 22:01:08.9233705,3181,,0
2423,0,1087,0,2025-03-25 22:02:30.9954842,3183,,0
2424,0,1087,0,2025-03-25 22:06:58.9346797,3185,,0
2425,0,1087,0,2025-03-25 22:14:27.5408013,3187,,0
2426,0,1087,0,2025-03-25 22:43:20.4375432,3189,,0
2427,0,1087,0,2025-03-25 22:46:56.6677616,3191,,0
2428,0,1035,0,2025-03-26 06:57:39.1722980,3193,,0
2429,0,1035,0,2025-03-26 07:05:55.6829191,3195,,0
2430,1650,1035,0,2025-03-26 07:09:33.4535443,,,0
2431,1650,1037,0,2025-03-26 07:12:06.7831930,,,0
2432,1650,1035,0,2025-03-26 07:27:30.9720387,,,0
2433,0,1035,0,2025-03-26 07:33:45.7869923,3201,,0
2434,1651,1035,0,2025-03-26 07:36:40.8758174,,,0
2435,1651,1037,0,2025-03-26 07:37:30.3411516,,,0
2436,0,1023,0,2025-03-26 08:09:12.5639554,3207,,0
2437,0,1023,0,2025-03-26 08:09:52.8186529,3209,,0
2438,0,1022,0,2025-03-26 08:18:34.1455010,3211,,0
2439,0,1022,0,2025-03-26 08:23:17.0663639,3213,,0
2440,0,1022,0,2025-03-26 08:27:45.5743158,3215,,0
2441,0,1022,0,2025-03-26 08:30:49.6994756,3217,,0
2442,0,1022,0,2025-03-26 08:32:25.3468764,3219,,0
2443,0,1022,0,2025-03-26 09:05:25.0888889,3221,,0
2444,0,1022,0,2025-03-26 09:17:41.8278097,3223,,0
2445,1660,1023,0,2025-03-26 09:18:06.7941279,,,0
2446,0,1035,0,2025-03-26 09:49:12.0357494,3226,,0
2447,1661,1035,0,2025-03-26 09:54:52.9646756,,,0
2448,1661,1035,0,2025-03-26 09:56:34.5976382,,,0
2449,0,1022,0,2025-03-26 10:04:10.3710410,3233,,0
2450,1661,1035,0,2025-03-26 10:07:21.2683654,,,0
2451,0,1035,0,2025-03-26 10:08:30.5037414,3237,,0
2452,0,1035,0,2025-03-26 10:11:14.8030175,3239,,0
2453,0,1035,0,2025-03-26 10:27:26.2987970,3241,,0
2454,1657,1023,0,2025-03-26 12:17:14.3557274,,,0
2455,0,1022,0,2025-03-26 12:17:44.5956474,3243,,0
2456,0,1022,0,2025-03-26 12:18:01.7880046,3245,,0
2457,1667,1023,0,2025-03-26 12:18:16.9881642,,,0
2458,1666,1022,0,2025-03-26 12:21:58.5547927,,,0
2459,0,1022,0,2025-03-26 12:42:53.1138415,3249,,0
2460,0,1022,0,2025-03-26 12:43:22.3587418,3251,,0
2461,1668,1023,0,2025-03-26 12:43:41.2364789,,,0
2462,0,1022,0,2025-03-26 12:49:00.0522351,3253,,0
2463,1669,1022,0,2025-03-26 12:50:39.7790853,,,0
2464,0,1022,0,2025-03-26 13:02:40.7708422,3257,,0
2465,1671,1023,0,2025-03-26 13:04:12.0774351,,,0
2466,1669,1022,0,2025-03-26 13:08:57.4906992,,,0
2467,1670,1023,0,2025-03-26 13:15:17.7204030,,,0
2468,1670,1022,0,2025-03-26 13:16:10.3046222,,,0
2469,1670,1022,0,2025-03-26 13:17:12.9504993,,,0
2470,1670,1022,0,2025-03-26 13:26:26.7407282,,,0
2471,1670,1022,0,2025-03-26 13:32:09.9033652,,,0
2472,0,1019,0,2025-03-27 08:51:46.3745328,3269,,0
2473,0,1035,0,2025-03-27 11:46:07.9214496,3271,,0
2474,1673,1037,0,2025-03-27 11:47:52.0996958,,,0
2475,0,1035,0,2025-03-27 11:48:54.1546729,3273,,0
2476,1674,1035,0,2025-03-27 11:56:13.6300827,,,0
2477,1674,1037,0,2025-03-27 11:57:28.6425706,,,0
2478,0,1022,0,2025-03-27 12:06:39.3587736,3277,,0
2479,0,1022,0,2025-03-27 12:06:57.9222528,3279,,0
2480,1675,1023,0,2025-03-27 12:07:11.7018513,,,0
2481,0,1035,0,2025-04-02 08:21:00.6248299,3283,,0
2482,1677,1037,0,2025-04-02 08:24:08.2758313,,,0
2483,1677,1035,0,2025-04-02 08:25:52.5966472,,,0
2484,0,1037,0,2025-04-02 09:33:30.7482948,3287,,0
2485,0,1035,0,2025-04-02 09:35:49.5590928,3289,,0
2486,0,1035,0,2025-04-02 09:58:54.6944871,3292,,0
2487,1677,1035,0,2025-04-02 10:12:40.9911722,,,0
2488,1677,1037,0,2025-04-02 10:14:49.1016973,,,0
2489,0,1035,0,2025-04-02 10:17:13.1073190,3297,,0
2490,0,1037,0,2025-04-02 10:17:46.1878586,3299,,0
2491,1681,1037,0,2025-04-02 10:20:08.3075502,,,0
2492,0,1035,0,2025-04-02 10:22:58.3558228,3302,,0
2493,0,1035,0,2025-04-02 12:45:49.8237621,3304,,0
2494,0,1035,0,2025-04-02 13:03:37.1151242,3306,,0
2495,0,1035,0,2025-04-02 13:21:06.9042723,3308,,0
2496,1686,1035,0,2025-04-02 13:28:28.4772152,,,0
2497,1686,1035,0,2025-04-02 13:31:50.2443536,,,0
2498,1686,1035,0,2025-04-02 13:32:58.7954985,,,0
2499,0,1035,0,2025-04-02 13:46:39.7838438,3316,,0
2500,1687,1035,0,2025-04-02 13:47:35.3440791,,,0
2501,0,1037,0,2025-04-02 14:20:22.5227960,3320,,0
2502,0,1037,0,2025-04-02 14:21:30.7985590,3322,,0
2503,1687,1037,0,2025-04-02 14:22:44.4416044,,,0
2504,1687,1035,0,2025-04-02 14:24:02.3831060,,,0
2505,1687,1035,0,2025-04-02 14:27:34.5627977,,,0
2506,0,1035,0,2025-04-02 14:54:09.5419652,3329,,0
2507,0,1035,0,2025-04-03 09:17:37.1870253,3332,,0
2508,1691,1037,0,2025-04-03 09:24:00.8249821,,,0
2509,0,1035,0,2025-04-03 09:26:25.0590458,3334,,0
2510,0,1035,0,2025-04-03 09:29:44.2063391,3336,,0
2511,1693,1037,0,2025-04-03 09:30:15.6502295,,,0
2512,0,1035,0,2025-04-03 09:52:15.9267446,3338,,0
2513,1694,1035,0,2025-04-03 10:14:54.0334114,,,0
2514,1694,1037,0,2025-04-03 10:16:50.2648112,,,0
2515,0,1035,0,2025-04-03 10:20:33.9328663,3343,,0
2516,1695,1035,0,2025-04-03 10:24:34.6684471,,,0
2517,0,1035,0,2025-04-03 10:39:24.5278676,3347,,0
2518,1696,1037,0,2025-04-03 10:41:12.5358185,,,0
2519,0,1035,0,2025-04-03 10:45:06.9711540,3349,,0
2520,1697,1037,0,2025-04-03 10:45:43.3781012,,,0
2521,0,1035,0,2025-04-03 10:50:29.3956680,3351,,0
2522,0,1035,0,2025-04-03 10:55:07.0233781,3353,,0
2523,1699,1035,0,2025-04-03 10:57:57.8414162,,,0
2524,1699,1037,0,2025-04-03 11:03:17.1877338,,,0
2525,0,1035,0,2025-04-03 11:05:29.8415758,3357,,0
2526,1700,1035,0,2025-04-03 11:22:57.3398676,,,0
2527,1700,1035,0,2025-04-03 11:26:02.8671098,,,0
2528,0,1035,0,2025-04-03 11:46:21.4082863,3363,,0
2529,1701,1037,0,2025-04-03 11:49:04.5908283,,,0
2530,1701,1035,0,2025-04-03 11:50:17.2878684,,,0
2531,1701,1035,0,2025-04-03 11:58:05.1555745,,,0
2532,0,1035,0,2025-04-03 12:17:01.0988600,3369,,0
2533,1702,1035,0,2025-04-03 12:24:22.9874947,,,0
2534,1702,1037,0,2025-04-03 12:25:15.2689605,,,0
2535,1702,1035,0,2025-04-03 12:27:48.2850847,,,0
2536,1702,1035,0,2025-04-03 12:34:38.7162996,,,0
2537,1702,1037,0,2025-04-03 12:37:03.3515463,,,0
2538,0,1035,0,2025-04-03 13:02:48.0262486,3377,,0
2539,1703,1035,0,2025-04-03 13:16:49.5626089,,,0
2540,0,1035,0,2025-04-03 14:45:26.3346597,3381,,0
2541,1704,1035,0,2025-04-03 14:50:01.0757238,,,0
2542,1704,1037,0,2025-04-03 14:53:03.3265307,,,0
2543,1704,1035,0,2025-04-03 14:55:59.8770219,,,0
2544,1704,1035,0,2025-04-03 15:03:47.6572824,,,0
2545,1704,1037,0,2025-04-03 15:06:08.3218726,,,0
2546,0,1035,0,2025-04-03 15:12:38.8561884,3389,,0
2547,1705,1037,0,2025-04-03 15:13:12.8892869,,,0
2548,1705,1035,0,2025-04-03 15:14:09.5433817,,,0
2549,1705,1035,0,2025-04-03 15:15:50.9216830,,,0
2550,0,1035,0,2025-04-03 15:23:58.4709972,3395,,0
2551,1706,1035,0,2025-04-03 15:30:20.3040915,,,0
2552,1706,1037,0,2025-04-03 15:30:53.0072996,,,0
2553,0,1035,0,2025-04-03 15:34:57.5226984,3399,,0
2554,0,1035,0,2025-04-03 15:37:10.5146702,3401,,0
2555,1708,1035,0,2025-04-03 15:38:26.6187597,,,0
2556,1708,1035,0,2025-04-03 15:42:11.2958837,,,0
2557,0,1022,0,2025-04-06 08:19:46.6036073,3407,,0
2558,0,1022,0,2025-04-06 08:20:23.6223124,3409,,0
2559,1709,1023,0,2025-04-06 08:20:35.9392799,,,0
2560,1710,1022,0,2025-04-06 08:23:06.4979888,,,0
2561,0,1035,0,2025-04-06 09:32:57.7734742,3413,,0
2562,1711,1035,0,2025-04-06 09:57:24.0643007,,,0
2563,0,1035,0,2025-04-06 10:03:38.6134059,3417,,0
2564,1710,1023,0,2025-04-06 10:42:23.1048346,,,0
2565,1710,1022,0,2025-04-06 10:42:42.1239627,,,0
2566,1710,1022,0,2025-04-06 10:44:21.6279035,,,0
2567,0,1022,0,2025-04-06 12:15:44.4013181,3423,,0
2568,0,1022,0,2025-04-06 12:16:30.3614273,3425,,0
2569,1713,1023,0,2025-04-06 12:16:49.8410254,,,0
2570,1714,1022,0,2025-04-06 12:20:03.9687484,,,0
2571,1711,1037,0,2025-04-06 13:17:24.6346945,,,0
2572,1711,1035,0,2025-04-06 13:22:56.2188402,,,0
2573,1711,1037,0,2025-04-06 13:24:25.0264150,,,0
2574,1711,1056,0,2025-04-06 13:24:44.3399543,,,0
2575,0,1035,0,2025-04-06 13:51:34.7412484,3434,,0
2576,1715,1035,0,2025-04-06 13:53:05.3886867,,,0
2577,1715,1037,0,2025-04-06 13:58:05.8190985,,,0
2578,1715,1037,0,2025-04-06 14:10:36.1516246,,,0
2579,1712,1035,0,2025-04-06 14:13:35.4889511,,,0
2580,0,1035,0,2025-04-06 14:19:52.1418246,3443,,0
2581,0,1035,0,2025-04-06 14:24:54.1323255,3445,,0
2582,0,1035,0,2025-04-06 14:53:16.9870020,3447,,0
2583,1718,1035,0,2025-04-06 15:20:04.2636105,,,0
2584,1718,1037,0,2025-04-06 15:20:28.3164980,,,0
2585,0,1035,0,2025-04-06 15:21:55.3018102,3451,,0
2586,1719,1035,0,2025-04-06 15:23:37.3523602,,,0
2587,0,1035,0,2025-04-07 09:42:23.7213070,3455,,0
2588,1720,1035,0,2025-04-07 10:50:22.9929020,,,0
2589,1720,1037,0,2025-04-07 11:59:56.5362055,,,0
2590,1720,1035,0,2025-04-07 12:03:53.1528684,,,0
2591,1720,1035,0,2025-04-07 12:40:42.6367241,,,0
2592,0,1061,0,2025-04-08 04:09:21.5300314,3463,,0
2593,0,1061,0,2025-04-08 04:11:19.9670582,3465,,0
2594,0,1061,0,2025-04-08 04:12:31.4318414,3467,,0
2595,0,1061,0,2025-04-08 04:16:09.8899064,3469,,0
2596,0,1037,0,2025-04-08 09:31:54.6440637,3471,,0
2597,1714,1023,0,2025-04-08 12:57:02.1224155,,,0
2598,0,1035,0,2025-04-08 13:16:28.9787819,3474,,0
2599,0,1019,0,2025-04-08 13:30:44.7118274,3476,,0
2600,0,1035,0,2025-04-08 13:43:02.2719486,3478,,0
2601,1728,1035,0,2025-04-08 13:46:39.2922560,,,0
2602,1728,1037,0,2025-04-08 13:48:52.3697186,,,0
2603,0,1019,0,2025-04-08 13:52:16.5995163,3484,,0
2604,1728,1035,0,2025-04-08 13:54:04.1480210,,,0
2605,1728,1037,0,2025-04-08 13:55:40.0940261,,,0
2606,0,1035,0,2025-04-08 14:12:32.8771716,3490,,0
2607,1730,1037,0,2025-04-08 14:13:53.0748188,,,0
2608,1730,1035,0,2025-04-08 14:17:00.4333729,,,0
2609,0,1035,0,2025-04-08 14:20:12.4489752,3496,,0
2610,0,1037,0,2025-04-08 14:20:40.4951460,3498,,0
2611,1729,1019,0,2025-04-08 14:21:15.6399868,,,0
2612,1732,1037,0,2025-04-08 14:23:20.4624887,,,0
2613,1731,1035,0,2025-04-08 14:26:14.2300102,,,0
2614,1731,1037,0,2025-04-08 14:27:15.4584295,,,0
2615,1731,1056,0,2025-04-08 14:28:54.9162475,,,0
2616,0,1035,0,2025-04-08 14:31:06.5266938,3507,,0
2617,1733,1035,0,2025-04-08 14:38:08.1774398,,,0
2618,1733,1037,0,2025-04-08 14:38:45.0549905,,,0
2619,0,1022,0,2025-04-09 08:45:49.1424598,3513,,0
2620,1734,1022,0,2025-04-09 08:46:32.5181806,,,0
2621,0,1063,0,2025-04-09 11:30:56.4635765,3517,,0
2622,0,1019,0,2025-04-09 11:31:50.4084568,3519,,0
2623,0,1063,0,2025-04-09 11:47:59.1988103,3521,,0
2624,0,1063,0,2025-04-09 11:49:51.4339443,3523,,0
2625,0,1063,0,2025-04-09 11:50:55.4993549,3525,,0
2626,1739,1063,0,2025-04-09 11:55:11.3346012,,,0
2627,1735,1063,0,2025-04-09 11:59:18.7365755,,,0
2628,0,1063,0,2025-04-09 12:00:26.3545649,3529,,0
2629,1740,1063,0,2025-04-09 12:04:31.7444765,,,0
2630,0,1063,0,2025-04-09 12:05:34.2594333,3533,,0
2631,1741,1063,0,2025-04-09 12:08:28.0203704,,,0
2632,0,1063,0,2025-04-09 12:09:43.8525035,3536,,0
2633,0,1063,0,2025-04-09 12:14:21.9837533,3538,,0
2634,0,1063,0,2025-04-09 12:16:40.9678630,3540,,0
2635,1744,1063,0,2025-04-09 12:18:35.4186498,,,0
2636,0,1063,0,2025-04-09 12:19:32.5957521,3542,,0
2637,0,1063,0,2025-04-09 12:22:04.9911842,3544,,0
2638,1746,1063,0,2025-04-09 12:26:39.6945032,,,0
2639,0,1063,0,2025-04-09 12:27:42.0325089,3548,,0
2640,1747,1063,0,2025-04-09 12:29:53.7240721,,,0
2641,0,1063,0,2025-04-09 12:30:34.5522514,3550,,0
2642,0,1022,0,2025-04-09 14:28:15.9892020,3552,,0
2643,0,1022,0,2025-04-09 14:29:40.5377900,3554,,0
2644,0,1022,0,2025-04-09 14:34:42.0530463,3556,,0
2645,0,1022,0,2025-04-09 14:41:09.6837477,3558,,0
2646,0,1035,0,2025-04-09 15:02:03.3144787,3560,,0
2647,1751,1023,0,2025-04-09 15:06:29.8334331,,,0
2648,1751,1022,0,2025-04-09 15:06:59.6085413,,,0
2649,1751,1023,0,2025-04-09 15:16:40.4609392,,,0
2650,1753,1035,0,2025-04-09 15:28:59.3453957,,,0
2651,1753,1035,0,2025-04-09 15:29:18.7203203,,,0
2652,0,1035,0,2025-04-09 15:31:40.5106188,3567,,0
2653,1754,1035,0,2025-04-09 15:35:11.7804602,,,0
2654,1754,1035,0,2025-04-09 15:35:19.9856007,,,0
2655,0,1035,0,2025-04-09 15:47:32.8729558,3572,,0
2656,1755,1035,0,2025-04-09 15:50:50.0874185,,,0
2657,1755,1035,0,2025-04-09 15:51:03.5179543,,,0
2658,0,1035,0,2025-04-09 16:11:22.3732112,3577,,0
2659,1756,1035,0,2025-04-09 16:12:21.2922358,,,0
2660,1756,1035,0,2025-04-09 16:12:25.9395625,,,0
2661,1755,1035,0,2025-04-09 16:24:11.3549451,,,0
2662,1756,1035,0,2025-04-09 16:25:11.5454308,,,0
2663,1756,1035,0,2025-04-09 16:27:50.7768915,,,0
2664,1756,1035,0,2025-04-09 16:27:53.9479111,,,0
2665,1756,1035,0,2025-04-09 16:28:47.1081753,,,0
2666,1755,1035,0,2025-04-09 16:32:10.8545854,,,0
2667,1755,1035,0,2025-04-09 16:32:12.0358408,,,0
2668,1755,1035,0,2025-04-09 16:32:46.8367088,,,0
2669,1755,1035,0,2025-04-09 16:35:18.3171026,,,0
2670,1755,1035,0,2025-04-09 16:35:28.5584713,,,0
2671,1755,1035,0,2025-04-09 16:37:39.5357760,,,0
2672,1755,1037,0,2025-04-09 16:38:27.6962982,,,0
2673,0,1035,0,2025-04-09 16:39:58.9146662,3596,,0
2674,1757,1035,0,2025-04-09 16:41:41.9516432,,,0
2675,1757,1035,0,2025-04-09 16:41:43.3767647,,,0
2676,0,1035,0,2025-04-09 16:45:30.6656528,3600,,0
2677,1758,1035,0,2025-04-09 16:47:09.1612870,,,0
2678,1758,1035,0,2025-04-09 16:47:11.0372579,,,0
2679,0,1037,0,2025-04-09 16:58:47.4919012,3604,,0
2680,0,1035,0,2025-04-09 17:01:31.4447562,3606,,0
2681,0,1035,0,2025-04-09 17:30:48.1260847,3608,,0
2682,0,1063,0,2025-04-09 17:45:16.6434390,3610,,0
2683,0,1019,0,2025-04-09 17:45:54.2121312,3612,,0
2684,1763,1019,0,2025-04-09 17:49:16.5444861,,,0
2685,1762,1063,0,2025-04-09 17:49:22.7211536,,,0
2686,1762,1063,0,2025-04-09 17:49:26.2545902,,,0
2687,1762,1063,0,2025-04-09 17:49:32.1179623,,,0
2688,0,1090,0,2025-04-09 17:50:38.4134734,3618,,0
2689,1764,1090,0,2025-04-09 17:53:14.7333673,,,0
2690,1764,1090,0,2025-04-09 17:53:18.1558964,,,0
2691,0,1035,0,2025-04-09 18:02:18.1664024,3622,,0
2692,1763,1019,0,2025-04-09 18:22:41.2668459,,,0
2693,0,1019,0,2025-04-09 18:23:15.8378961,3625,,0
2694,1766,1019,0,2025-04-09 18:26:51.0055854,,,0
2695,0,1035,0,2025-04-09 18:52:33.0526465,3629,,0
2696,1767,1035,0,2025-04-09 19:03:38.8669760,,,0
2697,1767,1037,0,2025-04-09 19:04:57.6811941,,,0
2698,1767,1035,0,2025-04-09 19:05:55.4775249,,,0
2699,1767,1035,0,2025-04-09 19:08:42.1774265,,,0
2700,1767,1037,0,2025-04-09 19:09:59.2978605,,,0
2701,0,1035,0,2025-04-09 19:11:26.3929282,3637,,0
2702,1768,1035,0,2025-04-09 19:13:59.5787442,,,0
2703,0,1035,0,2025-04-09 19:16:25.9243385,3641,,0
2704,0,1035,0,2025-04-09 19:20:10.4000159,3643,,0
2705,1770,1035,0,2025-04-09 19:29:09.4755469,,,0
2706,1770,1037,0,2025-04-09 19:30:01.8090911,,,0
2707,0,1035,0,2025-04-09 19:35:02.1012640,3649,,0
2708,1771,1035,0,2025-04-09 19:37:16.5351686,,,0
2709,1771,1037,0,2025-04-09 19:39:10.1205933,,,0
2710,1771,1035,0,2025-04-09 19:41:02.2231502,,,0
2711,1771,1037,0,2025-04-09 19:41:28.3503655,,,0
2712,1771,1056,0,2025-04-09 19:42:20.1590371,,,0
